français#@#petit (préfixe diminutif, employé surtout Les#@#2563#@#191#@#706#@#97;pije#@#nae(T)#@#2563#@#969#@#182#@#34;fwâi#@#nae-#@#2574#@#1498#@#94#@#25;nemi 1 (Temala)#@#naye-#@#2575#@#2029#@#117#@#31;nemi 2 (côte est)#@#naye-#@#2577#@#2559#@#117#@#30;jawe#@#naaye-#@#2578#@#3091#@#141#@#29;132
français#@#adolescent (= file, rangée)#@#2684#@#194#@#644#@#40;pije#@#nyin (T)#@#2682#@#969#@#180#@#41;fwâi#@#nyin#@#2686#@#1498#@#92#@#39;nemi 1 (Temala)#@#nyin#@#2688#@#2028#@#92#@#39;nemi 2 (côte est)#@#nyin#@#2688#@#2559#@#93#@#39;jawe#@#nyin#@#2689#@#3089#@#93#@#39;132
français#@#jeune homme#@#2759#@#196#@#259#@#37;pije#@#nyin kayuk (T)#@#2757#@#969#@#326#@#38;fwâi#@#nyin kahok#@#2760#@#1498#@#235#@#37;nemi 2 (côte est)#@#nyin khaak (Tendo) nyin kac (Coulna)#@#2744#@#2559#@#427#@#104;jawe#@#nyin kac#@#2763#@#3089#@#186#@#37;132
français#@#circoncision#@#490#@#121#@#284#@#34;pije#@#tagoop#@#495#@#886#@#139#@#38;fwâi#@#tagoop#@#494#@#1408#@#140#@#36;nemi 1 (Temala)#@#tagoop#@#495#@#1933#@#139#@#35;nemi 2 (côte est)#@#tagoop#@#497#@#2458#@#141#@#33;jawe#@#tagoop#@#497#@#2985#@#142#@#33;133
français#@#case d'isolement (pour les femmes qui ont leur règles)#@#563#@#121#@#637#@#90;pije#@#nga-hwio (T) nga-cahwook (O)#@#562#@#886#@#347#@#91;fwâi#@#nga-hwio#@#562#@#1408#@#188#@#40;nemi 1 (Temala)#@#nga-hwio#@#562#@#1933#@#188#@#43;nemi 2 (côte est)#@#nga-wio#@#563#@#2458#@#164#@#42;jawe#@#nga-xio#@#562#@#2985#@#166#@#40;133
français#@#elle a ses règles#@#686#@#121#@#400#@#41;pije#@#nyaa Le nga-hwio (T)#@#682#@#884#@#467#@#44;nemi 2 (côte est)#@#yee Le nga-hwio#@#684#@#2457#@#356#@#41;133
français#@#vieux#@#758#@#119#@#113#@#31;pije#@#vahi (T)#@#756#@#886#@#181#@#36;fwâi#@#vahi#@#756#@#1407#@#86#@#33;nemi 1 (Temala)#@#vahi#@#755#@#1931#@#88#@#34;nemi 2 (côte est)#@#vai#@#768#@#2457#@#62#@#23;jawe#@#vai#@#756#@#2984#@#63#@#35;133
français#@#vieille femme#@#830#@#118#@#317#@#56;pije#@#thoomwa vahi (T)#@#827#@#886#@#370#@#36;fwâi#@#hno-vahi#@#828#@#1408#@#180#@#33;nemi 1 (Temala)#@#hno-vahi#@#828#@#1931#@#183#@#33;nemi 2 (côte est)#@#hno-vai#@#830#@#2458#@#159#@#33;jawe#@#hnemaai#@#828#@#2984#@#158#@#35;133
français#@#mourir#@#1095#@#115#@#139#@#30;pije#@#mac#@#1102#@#883#@#67#@#23;fwâi#@#mac#@#1100#@#1405#@#68#@#24;nemi 1 (Temala)#@#mac#@#1100#@#1930#@#67#@#24;nemi 2 (côte est)#@#mac#@#1102#@#2455#@#68#@#23;jawe#@#mac#@#1102#@#2981#@#68#@#22;133
français#@#se pendre, se suicider#@#1165#@#108#@#507#@#41;fwâi#@#thaliwang#@#1161#@#1408#@#208#@#40;nemi 1 (Temala)#@#thaliwang#@#1160#@#1931#@#210#@#43;nemi 2 (côte est)#@#thaliwang#@#1164#@#2457#@#210#@#40;jawe#@#wêi no fY)#@#1162#@#2981#@#232#@#36;133
français#@#veuf#@#1239#@#117#@#88#@#30;pije#@#damwet#@#1236#@#881#@#140#@#33;fwâi#@#damwet#@#1234#@#1404#@#140#@#34;nemi 1 (Temala)#@#damwet#@#1235#@#1928#@#140#@#33;nemi 2 (côte est)#@#damwet#@#1237#@#2454#@#140#@#32;jawe#@#damwet#@#1236#@#2979#@#142#@#33;133
français#@#enterrer, recouvrir de terre#@#1312#@#119#@#664#@#41;pije#@#taakhi#@#1309#@#884#@#134#@#35;fwâi#@#taahi#@#1308#@#1407#@#111#@#35;nemi 1 (Temala)#@#taakni#@#1307#@#1931#@#133#@#36;nemi 2 (côte est)#@#taangi#@#1309#@#2457#@#132#@#42;jawe#@#cami#@#1308#@#2982#@#87#@#33;133
français#@#enterrer quelqu'un#@#1386#@#119#@#427#@#40;pije#@#taphwäun (T)#@#1381#@#884#@#274#@#41;fwâi#@#tahwäun#@#1381#@#1407#@#163#@#34;nemi 1 (Temala)#@#tehwan#@#1383#@#1931#@#140#@#30;nemi 2 (côte est)#@#temwaun#@#1387#@#2457#@#163#@#28;jawe#@#cami#@#1382#@#2982#@#85#@#33;133
français#@#enterrer (= cacher un mort)#@#1456#@#119#@#636#@#41;pije#@#na bwati (T)#@#1453#@#884#@#274#@#38;fwâi#@#thuivi#@#1453#@#1406#@#132#@#35;nemi 1 (Temala)#@#na bwati#@#1452#@#1931#@#180#@#35;nemi 2 (côte est)#@#thuivi#@#1455#@#2455#@#134#@#33;jawe#@#thuivi#@#1453#@#2982#@#134#@#34;133
français#@#cimetière#@#1533#@#118#@#208#@#31;pije#@#hitei (T)#@#1527#@#883#@#204#@#36;fwâi#@#karhëèk#@#1528#@#1406#@#138#@#34;nemi 1 (Temala)#@#nge-n mac#@#1537#@#1930#@#209#@#30;nemi 2 (côte est)#@#kanek#@#1530#@#2457#@#114#@#32;jawe#@#hman-cami mac#@#1528#@#2981#@#305#@#34;133
français#@#cercueil#@#1605#@#118#@#182#@#31;pije#@#pii-n keet (T)#@#1599#@#883#@#322#@#42;fwâi#@#pii-n keet#@#1600#@#1405#@#232#@#38;nemi 1 (Temala)#@#pii-n keet#@#1599#@#1930#@#233#@#39;nemi 2 (côte est)#@#pii-n keet#@#1600#@#2455#@#234#@#39;jawe#@#pii-n keet#@#1599#@#2982#@#234#@#39;133
français#@#tombe#@#1681#@#121#@#108#@#29;pije#@#bwahmu dan (T)#@#1672#@#883#@#322#@#36;fwâi#@#guun/ bwahmu#@#1672#@#1404#@#282#@#41;nemi 1 (Temala)#@#guluun mac#@#1672#@#1930#@#235#@#42;nemi 2 (côte est)#@#gulu#@#1674#@#2455#@#91#@#40;jawe#@#gu (Y) gulu (W)#@#1671#@#2981#@#182#@#88;133
français#@#son héritage, son souvenir#@#1798#@#118#@#614#@#41;pije#@#hmayuk (T)#@#1793#@#883#@#226#@#42;fwâi#@#hmayu-n#@#1792#@#1404#@#164#@#40;nemi 1 (Temala)#@#hmayu-n#@#1792#@#1931#@#162#@#39;nemi 2 (côte est)#@#hmayu-n#@#1793#@#2457#@#163#@#39;jawe#@#hmayuk, hmayuxe-n (T) hmayu-n (W)#@#1792#@#2981#@#494#@#89;133
français#@#biens personnels d'un défunt qu'on remet à ses maternels#@#1917#@#115#@#666#@#91;pije#@#mocap (T)#@#1916#@#880#@#206#@#42;nemi 1 (Temala)#@#moc ap#@#1922#@#1928#@#118#@#31;nemi 2 (côte est)#@#mOyYaPr MmOyau-n#@#1923#@#2454#@#331#@#33;jawe#@#moyap, mMmoyau-n#@#1922#@#2979#@#333#@#33;133
français#@#cérémonie coutumière (terme général)#@#2041#@#110#@#623#@#90;pije#@#genaman#@#2047#@#880#@#164#@#32;fwâi#@#genaman#@#2045#@#1403#@#164#@#32;nemi 1 (Temala)#@#genaman#@#2044#@#1928#@#166#@#32;nemi 2 (côte est)#@#genaman#@#2045#@#2452#@#166#@#32;jawe#@#genaman#@#2045#@#2979#@#166#@#32;133
français#@#cérémonie de deuil#@#2164#@#115#@#424#@#31;pije#@#hauva (T7)#@#2159#@#881#@#205#@#36;fwâi#@#hauva#@#2159#@#1404#@#115#@#32;nemi 1 (Temala)#@#hauva#@#2158#@#1928#@#117#@#34;nemi 2 (côte est)#@#hauva#@#2161#@#2454#@#115#@#33;jawe#@#haüa#@#2161#@#2979#@#93#@#33;133
français#@#nom de la monnaie remise aux maternels à la mort de quelqu'un (= “son sang")#@#2236#@#109#@#672#@#135;pije#@#Kkutaa-n (T)#@#2234#@#880#@#253#@#37;nemi 1 (Temala)#@#kutaa-n#@#2231#@#1930#@#163#@#35;nemi 2 (côte est)#@#kuraa-n#@#2234#@#2455#@#163#@#33;jawe#@#kuraa-n#@#2233#@#2981#@#163#@#34;133
français#@#appel symbolique du chef de clan aux siens pour qu'ils apportent leur contribution ä une fête coutumière#@#2403#@#112#@#645#@#177;pije#@#vhiceek (T)#@#2400#@#878#@#254#@#37;fwâi#@#vhiyeek#@#2398#@#1403#@#162#@#42;nemi 2 (côte est)#@#fiyeek#@#2403#@#2454#@#140#@#39;jawe#@#ceek (x) fiyeek (W)#@#2400#@#2979#@#232#@#89;133
français#@#offrande aux maternels pour fixer la date de la cérémonie#@#2624#@#112#@#689#@#80;pije#@#hwan-daac (T)#@#2620#@#878#@#302#@#36;fwâi#@#hwan-daac#@#2619#@#1403#@#209#@#34;nemi 2 (côte est)#@#hwan-daac#@#2622#@#2452#@#209#@#34;jawe#@#hwan-jaac#@#2623#@#2978#@#210#@#41;133
français#@#offrandes apportées par les maternels le jour du deuil#@#2793#@#111#@#642#@#91;pije#@#utivi hwan-daac (T)#@#2793#@#876#@#445#@#36;nemi 2 (côte est)#@#ulie-hwan-daac#@#2799#@#2451#@#330#@#34;jawe#@#ulie-hwan-jaac#@#2800#@#2977#@#331#@#42;133
français#@#rituel pendant la cérémonie de deuil pour éloigner les esprits#@#530#@#196#@#699#@#98;pije#@#vha-cihno (T)#@#533#@#971#@#302#@#35;fwâi#@#| vha-cihno#@#513#@#1475#@#239#@#56;nemi 1 (Temala)#@#fa-cihno#@#534#@#2032#@#191#@#34;nemi 2 (côte est)#@#fa-cino#@#533#@#2564#@#164#@#33;jawe#@#pha-cino (W)#@#531#@#3094#@#279#@#40;134
français#@#différentes offrandes#@#661#@#389#@#503#@#32;pije#@#be-na giluk (T)#@#655#@#968#@#353#@#45;nemi 2 (côte est)#@#ba-ns giluk#@#655#@#2561#@#262#@#42;jawe#@#ba-na qiluk (W)#@#655#@#3092#@#353#@#41;134
français#@#faites aux maternels avant et pendant la cérémonie de deuil#@#710#@#196#@#627#@#127;fwâi#@#(T)#@#948#@#1262#@#57#@#36;nemi 2 (côte est)#@#ba-fa-cino ba-po-derei ba-thai wâk ba-ulu tnan-maa-n hyan-hauva maxun theween kuuk#@#706#@#2559#@#408#@#354;jawe#@#ba-hali giluk (y) ba-pha-cino (W) ba-po-derei (W) ba -thai wêk ba-ulu thivae-n/ ba-maayim#@#704#@#3088#@#403#@#385;134
pije#@#le malade) be-tami khudi (T) be-taakhi du (T7) derei (T) hule-kae-mac (T) be-vataan han (7?)#@#1099#@#964#@#402#@#276;jawe#@#hyan-haûa maxun dan-küic hure-mac#@#1122#@#3085#@#216#@#180;français#@#offrande aux maternels lors d'une cérémonie d'anniversaire de deuil (ces offrandes sont de plus en plus souvent faites le jour même du deuil)#@#1413#@#186#@#734#@#231;nemi 2 (côte est)#@#hure-kave-mac ba-te-taangi du ba-tami di#@#1075#@#2554#@#358#@#419;134
français#@#endroit planté en mémoire du mort#@#1675#@#186#@#605#@#81;pije#@#derei (T)#@#1670#@#961#@#207#@#38;nemi 1 (Temala)#@#derei#@#1678#@#2018#@#115#@#33;nemi 2 (côte est)#@#derei#@#1677#@#2549#@#114#@#34;jawe#@#derei (W)#@#1677#@#3081#@#209#@#37;134
français#@#enlever, emporter les coutumes reçues (en parlant des maternels)#@#1798#@#186#@#723#@#132;pije#@#dalu#@#1793#@#961#@#92#@#35;fwâi#@#dalu#@#1796#@#1488#@#94#@#36;nemi 1 (Temala)#@#datu#@#1798#@#2018#@#94#@#34;nemi 2 (côte est)#@#dalu#@#1798#@#2549#@#94#@#36;jawe#@#jalu#@#1799#@#3085#@#88#@#42;134
français#@#rafler tout, faire la razzia (droit coutumier des maternels à la mort d'un des leurs (coutume en désuétude)#@#1965#@#187#@#720#@#181;pije#@#jadoi#@#1963#@#964#@#105#@#38;fwâi#@#jadoi#@#1966#@#1491#@#106#@#38;nemi 1 (Temala)#@#jadoi#@#1966#@#2021#@#108#@#39;nemi 2 (côte est)#@#jadoi#@#1968#@#2553#@#106#@#38;jawe#@#thano#@#1969#@#3081#@#115#@#33;134
français#@#nom du séjour des morts, sous la = mer ä l'embouchure de la#@#2181#@#184#@#696#@#79;pije#@#tiduukon (T)#@#2181#@#958#@#278#@#36;fwâi#@#tiduuon#@#2184#@#1485#@#166#@#34;nemi 1 (Temala)#@#teeduun#@#2185#@#2016#@#166#@#33;nemi 2 (côte est)#@#tiduuon#@#2185#@#2546#@#168#@#33;jawe#@#tuduuon#@#2187#@#3078#@#164#@#33;134
français#@#gardien de l'entrée du pays des morts#@#2345#@#181#@#650#@#85;pije#@#hwaïhwai (T)#@#2345#@#955#@#278#@#39;fwâi#@#hwaïhwaïi#@#2349#@#1482#@#185#@#37;nemi 1 (Temala)#@#hwaïhwai#@#2350#@#2015#@#182#@#36;nemi 2 (côte est)#@#hwuaïhwai#@#2351#@#2545#@#183#@#35;jawe#@#huaïhwai#@#2354#@#3077#@#181#@#33;134
français#@#danse des morts#@#2472#@#179#@#360#@#30;fwâi#@#pilaa-pije-paac#@#2470#@#1482#@#356#@#42;nemi 2 (côte est)#@#pilaa-pijo-paac#@#2472#@#2542#@#358#@#42;jawe#@#pilaa-pije-paac#@#2475#@#3074#@#356#@#40;134
français#@#savoir, connaître#@#854#@#131#@#400#@#40;pije#@#hina#@#854#@#896#@#89#@#33;fwâi#@#hina#@#854#@#1418#@#91#@#33;nemi 1 (Temala)#@#hina#@#854#@#1941#@#91#@#33;nemi 2 (côte est)#@#hina#@#854#@#2467#@#91#@#35;jawe#@#hina#@#854#@#2994#@#91#@#35;135
français#@#hésiter#@#928#@#128#@#160#@#31;pije#@#pe-sänaang (T)#@#925#@#894#@#323#@#42;fwâi#@#pe-sénaang#@#928#@#1417#@#233#@#41;nemi 1 (Temala)#@#kokoi#@#925#@#1941#@#108#@#33;nemi 2 (côte est)#@#koxoï#@#926#@#2467#@#108#@#33;jawe#@#koxoï (W)#@#925#@#2994#@#203#@#37;135
français#@#ne plus savoir quoi faire#@#998#@#127#@#596#@#42;nemi 1 (Temala)#@#ku lLupmweeng#@#997#@#1941#@#257#@#42;nemi 2 (côte est)#@#kulumweeng#@#997#@#2465#@#234#@#42;jawe#@#kuluweeng#@#997#@#2991#@#210#@#42;135
français#@#douter#@#1072#@#125#@#137#@#30;pije#@#haluhaluk (T)#@#1067#@#894#@#297#@#36;fwâi#@#heluheluk#@#1067#@#1416#@#208#@#35;nemi 1 (Temala)#@#heluheluk#@#1069#@#1938#@#211#@#33;nemi 2 (côte est)#@#heluheluk#@#1069#@#2464#@#210#@#34;jawe#@#seluseluk (W)#@#1069#@#2990#@#301#@#36;135
français#@#ignorer, inconnu, hors de vue#@#1141#@#130#@#685#@#39;pije#@#paang (T7)#@#1141#@#891#@#205#@#39;fwâi#@#paang#@#1149#@#1413#@#116#@#31;nemi 1 (Temala)#@#paang#@#1151#@#1937#@#115#@#29;nemi 2 (côte est)#@#paang#@#1151#@#2463#@#115#@#30;jawe#@#paang#@#1151#@#2988#@#115#@#30;135
français#@#penser#@#1224#@#125#@#134#@#29;pije#@#nyigi#@#1213#@#891#@#108#@#42;fwâi#@#nyinyami#@#1213#@#1413#@#181#@#42;nemi 1 (Temala)#@#nyinyami#@#1213#@#1937#@#181#@#40;nemi 2 (côte est)#@#nyinyami#@#1214#@#2463#@#180#@#42;jawe#@#nemi/ nenemi#@#1214#@#2988#@#278#@#36;135
français#@#croire, avoir foi#@#1286#@#124#@#401#@#39;pije#@#Vvhaphäi/ sowaxi (T)#@#1284#@#888#@#443#@#40;fwâi#@#vhavhäi/ sowaxi#@#1285#@#1411#@#349#@#33;nemi 1 (Temala)#@#fapmai#@#1285#@#1937#@#132#@#40;nemi 2 (côte est)#@#famai#@#1288#@#2461#@#110#@#33;jawe#@#phavai#@#1286#@#2985#@#136#@#41;135
français#@#comprendre#@#1360#@#122#@#234#@#39;pije#@#tahmangi#@#1358#@#888#@#181#@#39;fwâi#@#tahmangi#@#1358#@#1411#@#182#@#39;nemi 1 (Temala)#@#tahmangi#@#1358#@#1934#@#183#@#41;nemi 2 (côte est)#@#tamangi#@#1361#@#2460#@#158#@#38;jawe#@#tamangi#@#1361#@#2985#@#159#@#39;135
français#@#intelligent#@#1430#@#125#@#254#@#39;pije#@#ka-tahmang#@#1429#@#888#@#232#@#40;fwâi#@#ka-tahmang#@#1429#@#1410#@#233#@#40;nemi 1 (Temala)#@#ka-tahmang#@#1429#@#1935#@#234#@#42;nemi 2 (côte est)#@#ka-tamang#@#1432#@#2460#@#209#@#40;jawe#@#ka-tamang#@#1432#@#2985#@#211#@#40;135
français#@#facile, possible#@#1502#@#122#@#375#@#39;pije#@#kooxa (T)#@#1499#@#887#@#205#@#37;fwâi#@#kh6ôhya#@#1501#@#1410#@#137#@#40;nemi 1 (Temala)#@#knokoha#@#1501#@#1934#@#160#@#33;nemi 2 (côte est)#@#knoxoa/ haom (=Léger) khéxop/ haom (?)#@#1501#@#2458#@#899#@#45;jawe#@#knexop/ haom (W)#@#1550#@#2984#@#373#@#39;135
français#@#difficile, impossible#@#1606#@#117#@#499#@#59;pije#@#puapua (T) pwasoon (O)#@#1620#@#883#@#252#@#87;fwâi#@#pPwawa#@#1631#@#1405#@#116#@#28;nemi 1 (Temala)#@#pwapwa#@#1629#@#1930#@#139#@#30;nemi 2 (côte est)#@#pwawa#@#1631#@#2455#@#116#@#28;jawe#@#pwawa#@#1629#@#2981#@#115#@#30;135
français#@#possible, capable#@#1743#@#118#@#401#@#40;pije#@#caun (T)#@#1740#@#883#@#181#@#38;fwâi#@#caun#@#1750#@#1405#@#93#@#23;nemi 1 (Temala)#@#caun/ peut#@#1740#@#1930#@#232#@#40;nemi 2 (côte est)#@#caun/ peut#@#1740#@#2455#@#232#@#40;jawe#@#caun#@#1750#@#2981#@#91#@#23;135
français#@#suffisant, assez, convenable#@#1815#@#118#@#664#@#40;fwâi#@#jakr jaxi#@#1812#@#1408#@#201#@#43;nemi 1 (Temala)#@#cetnen#@#1818#@#1930#@#138#@#30;nemi 2 (côte est)#@#jak, jaxi#@#1813#@#2457#@#201#@#42;jawe#@#jak, jaxi#@#1812#@#2982#@#204#@#43;135
français#@#fou (= ‘'saoûl')#@#1887#@#117#@#345#@#40;pije#@#ka-welo#@#1887#@#881#@#163#@#33;fwâi#@#ka-weto#@#1887#@#1404#@#163#@#33;nemi 1 (Temala)#@#ka-kulang#@#1886#@#1930#@#207#@#41;nemi 2 (côte est)#@#ka-kulang#@#1888#@#2454#@#209#@#41;jawe#@#ka-kuleng#@#1887#@#2979#@#211#@#40;135
français#@#son comportement, sa manière, son attitude#@#1962#@#115#@#683#@#82;pije#@#kae-hwete-sang/ hneng ne-nyang (T)#@#1959#@#878#@#420#@#92;fwâi#@#hun-bweri-yek/ hneng ne-yek#@#1956#@#1403#@#330#@#91;nemi 1 (Temala)#@#hun-bweti-ek/ hneng ne-ek#@#1956#@#1927#@#306#@#91;nemi 2 (côte est)#@#hun-bueri-ek/ hneng ne-ek#@#1958#@#2451#@#307#@#89;jawe#@#hman-punit dek (Y) hun-punit dek (W)#@#1956#@#2977#@#423#@#91;135
français#@#sa manière de faire#@#2086#@#114#@#448#@#39;pije#@#ka-thuaa-n (T)#@#2080#@#878#@#325#@#38;fwâi#@#thuaa-n#@#2081#@#1401#@#163#@#35;nemi 1 (Temala)#@#wedoo-n#@#2081#@#1924#@#164#@#35;nemi 2 (côte est)#@#Wedoo-n#@#2084#@#2450#@#164#@#34;jawe#@#wedoo-n#@#2083#@#2974#@#165#@#35;135
français#@#son procédé#@#2161#@#114#@#255#@#39;pije#@#ka-hwanga-n#@#2158#@#877#@#258#@#40;nemi 1 (Temala)#@#hwange-n#@#2156#@#1925#@#188#@#41;nemi 2 (côte est)#@#hwange-n#@#2159#@#2450#@#187#@#41;jawe#@#hwange-n#@#2159#@#2975#@#189#@#39;135
français#@#sa cause (= son origine)#@#2230#@#112#@#563#@#42;pije#@#kae-tha-puuna-n (T)#@#2225#@#877#@#442#@#44;fwâi#@#puu-n#@#2237#@#1400#@#115#@#32;nemi 1 (Temala)#@#puu-n#@#2237#@#1924#@#115#@#32;nemi 2 (côte est)#@#puu-n#@#2240#@#2448#@#117#@#32;jawe#@#puu-n#@#2240#@#2974#@#117#@#32;135
français#@#oublier#@#2306#@#109#@#160#@#32;pije#@#odap, odavi#@#2303#@#876#@#252#@#38;fwâi#@#odap, odavi#@#2302#@#1397#@#253#@#39;nemi 1 (Temala)#@#todap, todai/ odai#@#2303#@#1924#@#421#@#38;nemi 2 (côte est)#@#todap, todai/ odaïi#@#2305#@#2448#@#421#@#39;jawe#@#neoi (Y) codap/ codai (W)#@#2295#@#2974#@#374#@#98;135
français#@#pardonner#@#2427#@#108#@#207#@#36;pije#@#nahugi (O)#@#2423#@#874#@#228#@#42;fwâi#@#nehuugi, nehuu-(yek)#@#2424#@#1398#@#467#@#39;135
français#@#se tromper (= mentir)#@#2498#@#109#@#492#@#42;pije#@#sip#@#2496#@#873#@#67#@#41;fwâi#@#sip#@#2496#@#1398#@#68#@#41;nemi 1 (Temala)#@#hnany#@#2496#@#1921#@#115#@#43;nemi 2 (côte est)#@#hnany#@#2499#@#2447#@#115#@#42;jawe#@#Lon#@#2498#@#2977#@#63#@#36;135
français#@#s'égarer, se perdre en route#@#2570#@#109#@#663#@#42;pije#@#jauvhang (T) vhauvha (O)#@#2561#@#871#@#277#@#90;fwâi#@#saap/ jauvha#@#2570#@#1397#@#276#@#39;nemi 1 (Temala)#@#h c 8ap#@#2547#@#1921#@#115#@#63;nemi 2 (côte est)#@#saap#@#2581#@#2445#@#91#@#31;jawe#@#niiva (Y)#@#2573#@#2974#@#204#@#36;135
français#@#vrai#@#2688#@#101#@#91#@#32;pije#@#dukhèduk#@#2686#@#868#@#188#@#32;fwâi#@#duhêéduk#@#2686#@#1393#@#165#@#35;nemi 1 (Temala)#@#dukneduk#@#2688#@#1917#@#188#@#33;nemi 2 (côte est)#@#dungeduk#@#2689#@#2442#@#188#@#41;jawe#@#juejuk#@#2690#@#2972#@#137#@#40;135
français#@#témoigner#@#2760#@#107#@#204#@#40;pije#@#vha-dukhédui#@#2758#@#870#@#275#@#35;fwâi#@#vha-duhéduxi#@#2760#@#1394#@#277#@#35;nemi 1 (Temala)#@#fardukneduki,#@#2757#@#1920#@#288#@#79;nemi 2 (côte est)#@#fa-dungeduxi#@#2763#@#2442#@#277#@#42;jawe#@#pha-juejuxi#@#2764#@#2968#@#255#@#41;135
français#@#juger#@#523#@#197#@#114#@#42;fwâi#@#pe-—huuëi-aman#@#523#@#1499#@#312#@#41;136
français#@#signe, son signe, sa marque#@#596#@#197#@#647#@#42;pije#@#hine hina-n#@#596#@#969#@#263#@#32;fwâi#@#hin, hine-n#@#598#@#1501#@#262#@#33;nemi 1 (Temala)#@#hine hine-n#@#598#@#2031#@#261#@#53;nemi 2 (côte est)#@#hin, hine-n#@#596#@#2561#@#262#@#35;jawe#@#hin, hine-n#@#596#@#3092#@#261#@#36;136
français#@#choisir, trier#@#670#@#194#@#333#@#37;pije#@#thamwi#@#670#@#968#@#135#@#31;fwâi#@#thamwi#@#670#@#1501#@#135#@#33;nemi 1 (Temala)#@#thamwi#@#668#@#2031#@#135#@#35;nemi 2 (côte est)#@#thamwi#@#670#@#2562#@#134#@#33;jawe#@#hnyamwi#@#670#@#3092#@#159#@#40;136
français#@#mesurer, peser#@#753#@#190#@#337#@#31;pije#@#hnengi#@#742#@#969#@#134#@#43;fwâi#@#hnengi#@#742#@#1501#@#135#@#42;nemi 1 (Temala)#@#hnengi#@#740#@#2032#@#134#@#42;nemi 2 (côte est)#@#hnengi#@#740#@#2562#@#136#@#44;jawe#@#hnyengi#@#742#@#3092#@#160#@#43;136
français#@#balance#@#815#@#193#@#167#@#32;pije#@#be-hneng#@#813#@#968#@#192#@#43;fwâi#@#ba-hneng#@#814#@#1498#@#193#@#42;nemi 1 (Temala)#@#ba-hneng#@#812#@#2029#@#191#@#44;nemi 2 (côte est)#@#ba-hneng#@#814#@#2561#@#189#@#42;jawe#@#ba-hnyeng#@#815#@#3089#@#215#@#42;136
français#@#mesurer par brasse#@#891#@#190#@#437#@#39;fwâi#@#halam#@#889#@#1501#@#118#@#34;nemi 1 (Temala)#@#halam#@#889#@#2031#@#119#@#36;nemi 2 (côte est)#@#halam#@#889#@#2562#@#117#@#34;jawe#@#halam#@#890#@#3092#@#117#@#35;136
français#@#sa longueur, sa taille#@#959#@#197#@#526#@#43;pije#@#dahma-n (T)#@#958#@#966#@#260#@#39;fwâi#@#dahme-n#@#961#@#1498#@#169#@#34;nemi 1 (Temala)#@#dahma-n#@#961#@#2029#@#169#@#34;nemi 2 (côte est)#@#hwaye-n#@#962#@#2562#@#166#@#40;jawe#@#hwaye-n#@#963#@#3092#@#166#@#42;136
français#@#pareil, semblable, comme lui#@#1035#@#195#@#660#@#38;pije#@#pe-homaa-n (T7)#@#1033#@#969#@#330#@#40;fwâi#@#homaa-n#@#1035#@#1501#@#166#@#34;nemi 1 (Temala)#@#hwemaa-n#@#1037#@#2032#@#189#@#33;nemi 2 (côte est)#@#hwemaa-n#@#1037#@#2562#@#189#@#33;jawe#@#sumae-n#@#1047#@#3092#@#165#@#26;136
français#@#pareil, semblable#@#1107#@#194#@#408#@#42;nemi 2 (côte est)#@#hweyene-n#@#1109#@#2562#@#214#@#42;136
français#@#comme ceci#@#1180#@#194#@#238#@#33;pije#@#hwanaana (T)#@#1177#@#969#@#281#@#39;fwâi#@#hônaana#@#1181#@#1501#@#164#@#35;nemi 1 (Temala)#@#hwenaana#@#1182#@#2031#@#189#@#35;nemi 2 (côte est)#@#hwenaana#@#1184#@#2562#@#188#@#33;jawe#@#suena (Y) suenaaxa (W)#@#1184#@#3092#@#280#@#83;136
français#@#comme cela#@#1299#@#194#@#239#@#30;pije#@#huahni (T)#@#1295#@#971#@#230#@#37;fwâi#@#hôni#@#1298#@#1501#@#88#@#34;nemi 1 (Temala)#@#hwehni#@#1299#@#2032#@#134#@#35;nemi 2 (côte est)#@#hwueni/ hweliili#@#1300#@#2562#@#350#@#35;jawe#@#sueni f)) sueni / suelixi (W)#@#1302#@#3092#@#447#@#86;136
français#@#imiter#@#1419#@#197#@#137#@#33;pije#@#pe-weic (T)#@#1417#@#968#@#258#@#41;fwâi#@#pe-weic#@#1420#@#1501#@#163#@#39;nemi 1 (Temala)#@#pe-hwiooc#@#1421#@#2031#@#210#@#39;nemi 2 (côte est)#@#pe-wiooc#@#1423#@#2559#@#188#@#39;jawe#@#po-hwiooc fr) pe-wiooc (W)#@#1421#@#3092#@#306#@#90;136
français#@#compter, énumérer, réciter#@#1540#@#196#@#625#@#39;pije#@#vhine#@#1538#@#969#@#119#@#35;fwâi#@#vhine#@#1541#@#1499#@#119#@#33;nemi 1 (Temala)#@#fine#@#1542#@#2032#@#93#@#34;nemi 2 (côte est)#@#fine#@#1542#@#2562#@#93#@#35;jawe#@#phinee#@#1545#@#3091#@#141#@#39;136
français#@#écrire, lettre, livre#@#1610#@#196#@#504#@#39;pije#@#tii#@#1610#@#969#@#64#@#32;fwâi#@#tii#@#1613#@#1499#@#65#@#32;nemi 1 (Temala)#@#ti#@#1615#@#2030#@#40#@#33;nemi 2 (côte est)#@#tii#@#1616#@#2561#@#63#@#33;jawe#@#tii#@#1617#@#3091#@#63#@#33;136
